DeviceId:CISME0006669c1e8a
Filename:/msc/Data/d5c1r3ci1_Oct20_1133.csv
pH Slope(m): 0.05897
pH Eo (b): -0.39247
cal. Buffer pH: 8.04100
cal. Buffer temp. 24.06105
Salinity: 35
O2 0 Phase: 60.42000
O2 0 Temp: 25.00000
O2 100 Phase: 27.38000
O2 100 Temp: 23.99000
O2 LED Current: 150.00000
O2 Pressure Cal: 976.00000
Total number of steps: 1
Step Number: 1
Time Threshold: 1800
O2 Threshold:   0
pH Threshold: 0.000
Flow Rate: 5000.000000
Light Level: 0.000000
Step No., Time(m), Total T(m), O2 percent Sat., O2 (umol/kg), ISFET pH, ISFET Temp,, pH raw (V), ISFET Temp raw (V), Battery (V), Phase O2, Amplitude O2
1,0.03, ,107.3,214.6,8.0437,27.04, ,0.083363,0.7026,12.52,26.15,35052
1,0.05, ,107.4,214.8,8.0411,27.04, ,0.083208,0.7025,12.50,26.14,35060
1,0.07, ,107.2,214.4,8.0403,27.04, ,0.083156,0.7025,12.51,26.16,35075
1,0.08, ,107.1,214.1,8.0378,27.04, ,0.083010,0.7025,12.51,26.17,35087
1,0.10, ,107.0,213.9,8.0394,27.04, ,0.083107,0.7025,12.50,26.18,35089
1,0.12, ,107.0,213.9,8.0386,27.04, ,0.083055,0.7025,12.51,26.18,35101
1,0.13, ,107.1,214.1,8.0399,27.04, ,0.083137,0.7025,12.51,26.17,35108
1,0.15, ,107.0,213.9,8.0398,27.04, ,0.083131,0.7025,12.51,26.18,35116
1,0.17, ,106.8,213.5,8.0386,27.04, ,0.083058,0.7025,12.52,26.20,35118
1,0.18, ,106.8,213.5,8.0387,27.04, ,0.083062,0.7025,12.53,26.20,35132
1,0.20, ,106.8,213.5,8.0381,27.04, ,0.083027,0.7025,12.53,26.20,35145
1,0.22, ,106.7,213.3,8.0388,27.04, ,0.083069,0.7025,12.52,26.21,35148
1,0.23, ,106.6,213.1,8.0384,27.04, ,0.083049,0.7025,12.51,26.22,35154
1,0.25, ,106.5,212.9,8.0381,27.04, ,0.083029,0.7024,12.52,26.23,35165
1,0.27, ,106.5,212.9,8.0372,27.04, ,0.082979,0.7024,12.53,26.23,35174
1,0.28, ,106.5,212.9,8.0382,27.04, ,0.083033,0.7024,12.53,26.23,35181
1,0.30, ,106.6,213.1,8.0383,27.04, ,0.083040,0.7024,12.51,26.22,35189
1,0.32, ,106.4,212.7,8.0383,27.04, ,0.083040,0.7024,12.51,26.24,35202
1,0.33, ,106.4,212.7,8.0380,27.05, ,0.083023,0.7024,12.50,26.24,35209
1,0.35, ,106.4,212.7,8.0378,27.05, ,0.083012,0.7024,12.50,26.24,35214
1,0.37, ,106.3,212.5,8.0373,27.05, ,0.082985,0.7024,12.52,26.25,35229
1,0.38, ,106.3,212.5,8.0374,27.05, ,0.082990,0.7024,12.52,26.25,35236
1,0.40, ,106.2,212.2,8.0358,27.05, ,0.082896,0.7024,12.50,26.26,35244
1,0.42, ,106.1,212.0,8.0370,27.05, ,0.082966,0.7024,12.51,26.27,35250
1,0.43, ,106.2,212.2,8.0375,27.05, ,0.082993,0.7024,12.50,26.26,35255
1,0.45, ,106.1,212.0,8.0352,27.05, ,0.082861,0.7024,12.52,26.27,35263
1,0.47, ,106.1,212.0,8.0349,27.05, ,0.082842,0.7024,12.51,26.27,35276
1,0.48, ,106.0,211.8,8.0358,27.05, ,0.082896,0.7023,12.53,26.28,35280
1,0.50, ,105.9,211.6,8.0365,27.05, ,0.082938,0.7023,12.52,26.29,35291
1,0.52, ,105.9,211.6,8.0366,27.05, ,0.082944,0.7023,12.51,26.29,35305
1,0.53, ,106.0,211.8,8.0366,27.05, ,0.082942,0.7023,12.51,26.28,35297
1,0.55, ,105.8,211.6,8.0360,27.05, ,0.082905,0.7023,12.52,26.29,35319
1,0.57, ,105.7,211.4,8.0353,27.05, ,0.082868,0.7023,12.51,26.30,35327
1,0.58, ,105.6,211.2,8.0344,27.05, ,0.082809,0.7023,12.50,26.31,35326
1,0.60, ,105.7,211.4,8.0341,27.05, ,0.082793,0.7023,12.52,26.30,35332
1,0.62, ,105.6,211.2,8.0343,27.05, ,0.082808,0.7023,12.52,26.31,35351
1,0.63, ,105.4,210.8,8.0347,27.05, ,0.082831,0.7023,12.52,26.33,35355
1,0.65, ,105.4,210.8,8.0355,27.05, ,0.082879,0.7023,12.50,26.33,35366
1,0.67, ,105.4,210.8,8.0339,27.05, ,0.082783,0.7022,12.52,26.33,35367
1,0.68, ,105.5,211.0,8.0350,27.05, ,0.082849,0.7022,12.52,26.32,35375
1,0.70, ,105.4,210.8,8.0358,27.05, ,0.082898,0.7023,12.53,26.33,35383
1,0.72, ,105.1,210.2,8.0342,27.05, ,0.082804,0.7022,12.52,26.36,35385
1,0.73, ,105.0,210.0,8.0346,27.05, ,0.082827,0.7022,12.50,26.37,35404
1,0.75, ,105.2,210.4,8.0329,27.05, ,0.082722,0.7022,12.51,26.35,35404
1,0.77, ,105.1,210.2,8.0317,27.05, ,0.082653,0.7022,12.51,26.36,35415
1,0.78, ,105.0,210.0,8.0329,27.06, ,0.082727,0.7022,12.51,26.37,35434
1,0.80, ,105.0,210.0,8.0321,27.06, ,0.082678,0.7022,12.53,26.37,35433
1,0.82, ,105.0,209.9,8.0316,27.06, ,0.082649,0.7022,12.51,26.37,35442
1,0.83, ,105.0,209.9,8.0315,27.06, ,0.082640,0.7022,12.50,26.37,35447
1,0.85, ,105.0,210.0,8.0333,27.06, ,0.082749,0.7022,12.50,26.37,35457
1,0.87, ,105.0,209.9,8.0336,27.06, ,0.082768,0.7022,12.52,26.37,35466
1,0.88, ,104.8,209.5,8.0321,27.06, ,0.082677,0.7021,12.51,26.39,35471
1,0.90, ,104.9,209.7,8.0314,27.06, ,0.082635,0.7021,12.53,26.38,35470
